,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,109612,Pro,427,41.729617,-87.619177,Low Clearance,Low Clearance,"9050 S Indiana Av, S. of 90th St",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109613,Pro,426,41.730066,-87.624015,Low Clearance,Low Clearance,"9030 S State St, N. of 91st St",Chicago,IL,,,,,LC12,,,,,,,12 - 10 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_10_pushpin
1,109614,Pro,426,41.730114,-87.624004,Low Clearance,Low Clearance,"9010 S State St, N. of 91st St",Chicago,IL,,,,,LC12,,,,,,,12 - 10 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_10_pushpin
1,109615,Pro,425,41.731921,-87.56117,Low Clearance,Low Clearance,"8920 S Colfax Av, SW of South Chicago Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109616,Pro,425,41.732148,-87.648348,Low Clearance,Low Clearance,"8910 S Morgan St, S. of 89th St",Chicago,IL,,,,,LC11,,,,,,,11 - 4 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_4_pushpin
1,109617,Pro,427,41.732532,-87.647082,Low Clearance,Low Clearance,"920 W 89th St, W. of Vincennes Av",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109618,Pro,428,41.732876,-87.646406,Low Clearance,Low Clearance,"8850 S Vincennes Av, N. of 89th St",Chicago,IL,,,,,LC14,,,,,,,14 - 4 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,109619,Pro,425,41.734277,-87.645527,Low Clearance,Low Clearance,"900 W 88th St, E. of Vincennes Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109620,Pro,425,41.734357,-87.634047,Low Clearance,Low Clearance,"350 W 88th St, W. of Harvard Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109621,Pro,425,41.734381,-87.634004,Low Clearance,Low Clearance,"420 W 88th St, W. of Harvard Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109622,Pro,425,41.734469,-87.563547,Low Clearance,Low Clearance,"8830 S Kingston Av, N.E. of 89th St",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109623,Pro,426,41.736039,-87.645215,Low Clearance,Low Clearance,"840 W 87th St, E. of Vincennes Av",Chicago,IL,,,,,LC12,,,,,,,12 - 10 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_10_pushpin
1,109624,Pro,427,41.736327,-87.632577,Low Clearance,Low Clearance,"8650 S Holland Rd, N. of 87th St",Chicago,IL,,,,,LC13,,,,,,,13 - 7 EX height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,109625,Pro,428,41.736727,-87.600476,Low Clearance,Low Clearance,"940 E 87th St, E. of Ingleside Av",Chicago,IL,,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,109626,Pro,428,41.736847,-87.595305,Low Clearance,Low Clearance,"1200 E 87th St, W. of Avalon Av",Chicago,IL,,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,109627,Pro,426,41.736907,-87.644474,Low Clearance,Low Clearance,"8640 S Vincennes Av, N. of 87th St",Chicago,IL,,,,,LC12,,,,,,,12 - 8 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_8_pushpin
1,109628,Pro,427,41.737151,-87.56815,Low Clearance,Low Clearance,"2250 E 87th St, E. of Anthony Av",Chicago,IL,,,,,LC13,,,,,,,13 - 7 EX height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,109629,Pro,427,41.737159,-87.567356,Low Clearance,Low Clearance,"2330 E 87th St, W. of South Chicago Av",Chicago,IL,,,,,LC13,,,,,,,13 - 7 EX height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,109630,Pro,425,41.738985,-87.570232,Low Clearance,Low Clearance,"2220 E 86th St, S.W of South Chicago Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109631,Pro,427,41.739105,-87.643713,Low Clearance,Low Clearance,"8520 S Halsted St, S. of 85th St",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109632,Pro,425,41.74073,-87.573246,Low Clearance,Low Clearance,"2110 E 85th St, E. of Anthony Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109633,Pro,425,41.740866,-87.572581,Low Clearance,Low Clearance,"2120 E 85th St, S.W. of South Chicago Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109634,Pro,428,41.742379,-87.637458,Low Clearance,Low Clearance,"8340 S Vincennes Av, S.W. of 83rd St",Chicago,IL,,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,109635,Pro,427,41.742731,-87.687272,Low Clearance,Low Clearance,"2600 W 83rd St, W. of Maplewood Av",Chicago,IL,,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,109636,Pro,425,41.7433,-87.575821,Low Clearance,Low Clearance,"8320 S Jeffery Blvd, S. of 83rd St",Chicago,IL,,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,109637,Pro,425,41.743428,-87.642201,Low Clearance,Low Clearance,"720 W 83rd St, E. of Emerald Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109638,Pro,428,41.743644,-87.636364,Low Clearance,Low Clearance,"8320 S Vincennes Av, S.W. of 83rd St",Chicago,IL,,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,109639,Pro,427,41.744044,-87.598652,Low Clearance,Low Clearance,"1030 E 83rd St, E. of Ellis Av",Chicago,IL,,,,,LC13,,,,,,,13 - 2 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_2_pushpin
1,109640,Pro,427,41.744476,-87.682799,Low Clearance,Low Clearance,"8210 S Western Av, S. of 82nd St",Chicago,IL,,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,109641,Pro,425,41.745893,-87.598276,Low Clearance,Low Clearance,"1120 E 82nd St, E. of Dobson Av",Chicago,IL,,,,,LC11,,,,,,,11 - 4 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_4_pushpin
1,109642,Pro,425,41.746614,-87.581078,Low Clearance,Low Clearance,"8120 S Elliott Av, S.W. of South Chicago Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109643,Pro,427,41.747046,-87.640688,Low Clearance,Low Clearance,"640 W 81st St, E. of Union Av",Chicago,IL,,,,,LC13,,,,,,,13 - 8 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_8_pushpin
1,109644,Pro,427,41.747086,-87.638102,Low Clearance,Low Clearance,"520 W 81st St, W. of Vincennes Av",Chicago,IL,,,,,LC13,,,,,,,13 - 8 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_8_pushpin
1,109645,Pro,425,41.747742,-87.583417,Low Clearance,Low Clearance,"8050 S East End Av, S.W. of South Chicago Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109646,Pro,425,41.748871,-87.640023,Low Clearance,Low Clearance,"620 W 80th St, E. of Lowe Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109647,Pro,425,41.748903,-87.638778,Low Clearance,Low Clearance,"540 W 80th St, W. of Parnell Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109648,Pro,427,41.749455,-87.702368,Low Clearance,Low Clearance,"7910 S Kedzie Av, S. of 79th St",Chicago,IL,,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,109649,Pro,428,41.749559,-87.585552,Low Clearance,Low Clearance,"8010 S Stony Island Av, S. of 79th St",Chicago,IL,,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,109650,Pro,427,41.749824,-87.701778,Low Clearance,Low Clearance,"3150 W 79th St, E. of Kedzie Av",Chicago,IL,,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,109651,Pro,427,41.750184,-87.678271,Low Clearance,Low Clearance,"2200 W 79th St, E. of Oakley Av",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109652,Pro,427,41.750696,-87.639143,Low Clearance,Low Clearance,"600 W 79th St, W. of Fielding Av",Chicago,IL,,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,109653,Pro,426,41.751376,-87.597032,Low Clearance,Low Clearance,"1130 E 79th St, W. of Woodlawn Av",Chicago,IL,,,,,LC12,,,,,,,12 - 10 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_10_pushpin
1,109654,Pro,428,41.751496,-87.587451,Low Clearance,Low Clearance,"1500 E 79th St, E. of Anthony Av",Chicago,IL,,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,109655,Pro,425,41.752529,-87.639475,Low Clearance,Low Clearance,"600 W 78th St, E. of Lowe Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109656,Pro,425,41.752545,-87.638724,Low Clearance,Low Clearance,"530 W 78th St, W. of Fielding Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109657,Pro,427,41.753385,-87.722023,Low Clearance,Low Clearance,"7700 S Pulaski Rd, Ford City Dr",Chicago,IL,,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,109658,Pro,426,41.753706,-87.591174,Low Clearance,Low Clearance,"7750 S Dante Av, S.W. of South Chicago Av",Chicago,IL,,,,,LC12,,,,,,,12 - 2 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,109659,Pro,425,41.756211,-87.637255,Low Clearance,Low Clearance,"500 W 76th St, W. of Normal Av",Chicago,IL,,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,109660,Pro,425,41.756851,-87.594457,Low Clearance,Low Clearance,"1250 E 76th St, W. of S. Chicago Av",Chicago,IL,,,,,LC11,,,,,,,11 - 4 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_4_pushpin
1,109661,Pro,425,41.756859,-87.594876,Low Clearance,Low Clearance,"1140 E 76th St, E. of Greenwood Av",Chicago,IL,,,,,LC11,,,,,,,11 - 4 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_4_pushpin
1,109662,Pro,428,41.757531,-87.683056,Low Clearance,Low Clearance,"7500 S Western Av, S. of 75th St",Chicago,IL,,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,109663,Pro,427,41.757603,-87.673357,Low Clearance,Low Clearance,"7500 S Damen Av, S. of 74th St",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109664,Pro,425,41.757827,-87.658787,Low Clearance,Low Clearance,"7500 S Loomis Blvd, S. of 74th St",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109665,Pro,427,41.757895,-87.66362,Low Clearance,Low Clearance,"7500 S Ashland Av, S. of 74th St",Chicago,IL,,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,109666,Pro,426,41.757931,-87.653947,Low Clearance,Low Clearance,"7500 S Racine Av, 75th St",Chicago,IL,,,,,LC12,,,,,,,12 - 8 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_8_pushpin
1,109667,Pro,428,41.757931,-87.649067,Low Clearance,Low Clearance,"7500 S Morgan St, 75th St",Chicago,IL,,,,,LC14,,,,,,,14 - 4 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,109668,Pro,425,41.757964,-87.641793,Low Clearance,Low Clearance,"7500 S Union Av, N. of 75th St",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109669,Pro,427,41.757981,-87.651502,Low Clearance,Low Clearance,"7450 S Aberdeen St, N. of 75th St",Chicago,IL,,,,,LC13,,,,,,,13 - 8 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_8_pushpin
1,109670,Pro,426,41.757988,-87.646642,Low Clearance,Low Clearance,"7500 S Peoria St, 75th St",Chicago,IL,,,,,LC12,,,,,,,12 - 0 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,109671,Pro,427,41.757988,-87.644207,Low Clearance,Low Clearance,"7500 S Halsted St, 75th St",Chicago,IL,,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,109672,Pro,425,41.75818,-87.641782,Low Clearance,Low Clearance,"7484 S Union Av, S. of 74th St",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109673,Pro,427,41.758444,-87.595273,Low Clearance,Low Clearance,"7500 S South Chicago Av, S. of 75th St",Chicago,IL,,,,,LC13,,,,,,,13 - 2 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_2_pushpin
1,109674,Pro,427,41.758684,-87.596893,Low Clearance,Low Clearance,"1140 E 75th St, W. of S. Chicago Av",Chicago,IL,,,,,LC13,,,,,,,13 - 2 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_2_pushpin
1,109675,Pro,427,41.758708,-87.597494,Low Clearance,Low Clearance,"1100 E 75th St, Greenwood Av",Chicago,IL,,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,109676,Pro,427,41.75874,-87.595369,Low Clearance,Low Clearance,"1200 E 75th St, E. of S. Chicago Av",Chicago,IL,,,,,LC13,,,,,,,13 - 6 EX height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,109677,Pro,425,41.759228,-87.598084,Low Clearance,Low Clearance,"7430 S Greenwood Av, N. of 75th St",Chicago,IL,,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,109678,Pro,426,41.759812,-87.639572,Low Clearance,Low Clearance,"600 W 74th St, E. of Lowe Av",Chicago,IL,,,,,LC12,,,,,,,12 - 10 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_10_pushpin
1,109679,Pro,427,41.759884,-87.635999,Low Clearance,Low Clearance,"430 W 74th St, W. of Eggleston Av",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109680,Pro,426,41.762269,-87.6023,Low Clearance,Low Clearance,"910 E 73rd St, W. of Chicago Av",Chicago,IL,,,,,LC12,,,,,,,12 - 0 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,109681,Pro,425,41.762341,-87.594597,Low Clearance,Low Clearance,"1230 E 73rd St, E. of Woodlawn Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109682,Pro,425,41.76347,-87.6394,Low Clearance,Low Clearance,"600 W 72nd St, E. of Lowe Av",Chicago,IL,,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,109683,Pro,426,41.763542,-87.634626,Low Clearance,Low Clearance,"400 W 72nd St, Stewart Av",Chicago,IL,,,,,LC12,,,,,,,12 - 6 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_6_pushpin
1,109684,Pro,425,41.76423,-87.5942,Low Clearance,Low Clearance,"1240 E 72nd St, E. of Woodlawn Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109685,Pro,427,41.76451,-87.605487,Low Clearance,Low Clearance,"7200 S Cottage Grove Av, S. of 71st St",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109686,Pro,427,41.764862,-87.605519,Low Clearance,Low Clearance,"7140 S Cottage Grove Av, S. of 71st St",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109687,Pro,425,41.765262,-87.639486,Low Clearance,Low Clearance,"600 W 71st St, E. of Lowe Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109688,Pro,428,41.765358,-87.633918,Low Clearance,Low Clearance,"340 W 71st St, E. of Stewart Av",Chicago,IL,,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,109689,Pro,427,41.765838,-87.606989,Low Clearance,Low Clearance,"650 E 71st St, E. of Anthony Av",Chicago,IL,,,,,LC13,,,,,,,13 - 7 EX height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,109690,Pro,427,41.765838,-87.606753,Low Clearance,Low Clearance,"730 E 71st St, W. of Cottage Grove Av",Chicago,IL,,,,,LC13,,,,,,,13 - 7 EX height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,109691,Pro,425,41.76603,-87.593696,Low Clearance,Low Clearance,"1300 E 71st St, Kimbark Av",Chicago,IL,,,,,LC11,,,,,,,11 - 8 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_8_pushpin
1,109692,Pro,425,41.767111,-87.639475,Low Clearance,Low Clearance,"600 W 70th St, E. of Lowe Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109693,Pro,427,41.767199,-87.633285,Low Clearance,Low Clearance,"320 W 70th St, W. of Harvard Av",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109694,Pro,426,41.767343,-87.610422,Low Clearance,Low Clearance,"7010 S St. Lawrence Av, N. of 71st St",Chicago,IL,,,,,LC12,,,,,,,12 - 2 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,109695,Pro,425,41.767839,-87.593449,Low Clearance,Low Clearance,"1300 E 70th St, E. of Kimbark Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109696,Pro,426,41.768375,-87.678743,Low Clearance,Low Clearance,"2150 W 69th St, E. of Bell Av",Chicago,IL,,,,,LC12,,,,,,,12 - 0 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,109697,Pro,428,41.768919,-87.639572,Low Clearance,Low Clearance,"600 W 69th St, E. of Lowe Av",Chicago,IL,,,,,LC14,,,,,,,14 - 4 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,109698,Pro,428,41.769023,-87.632566,Low Clearance,Low Clearance,"310 W 69th St, W. of Princeton Av",Chicago,IL,,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,109699,Pro,427,41.770079,-87.612836,Low Clearance,Low Clearance,"6858 S Keefe Av, N. of 69th St",Chicago,IL,,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,109700,Pro,425,41.770215,-87.678829,Low Clearance,Low Clearance,"2150 W 68th St, E. of Bell Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109701,Pro,425,41.77072,-87.639497,Low Clearance,Low Clearance,"600 W 68th St, E. of Lowe Av",Chicago,IL,,,,,LC11,,,,,,,11 - 10 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_10_pushpin
1,109702,Pro,427,41.771526,-87.712753,Low Clearance,Low Clearance,"3600 W Marquette Rd, Central Park Av",Chicago,IL,,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,109703,Pro,426,41.772024,-87.615443,Low Clearance,Low Clearance,"6740 S King Dr, S. of Marquette Rd",Chicago,IL,,,,,LC12,,,,,,,12 - 6 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_6_pushpin
