,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,200921,Off,435,38.416024,-82.294138,Low Clearance,Low Clearance,rail over U.S. 60,Barboursville,WV,25504,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200922,Off,435,37.834666,-81.255965,Low Clearance,Low Clearance,rail over Sweeneysburg Rd,Beckley,WV,25801,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200923,Off,435,38.24265,-81.550873,Low Clearance,Low Clearance,rail over Simmons Creek Rd,Belle ,WV,25015,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200924,Off,435,40.027016,-80.728252,Low Clearance,Low Clearance,rail over Marshall St N,Benwood,WV,26031,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200925,Off,435,37.323545,-81.327026,Low Clearance,Low Clearance,rail over Highway 120,Bluefield,WV,24701,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200926,Off,435,37.31226,-81.315872,Low Clearance,Low Clearance,rail over road east off Falls Mills Rd\/102,Bluefield,WV,24701,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200927,Off,435,37.580156,-81.699018,Low Clearance,Low Clearance,rail over W Virginia 97,Brenton,WV,24818,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200928,ProOnly,435,38.220042,-81.430973,Low Clearance,Low Clearance,rail over E George St,Cedar Grove,WV,25039,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200929,Off,435,38.334805,-81.596387,Low Clearance,Low Clearance,I-64\/77 over Wertz Ave,Charleston,WV,25311,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200930,Off,435,38.364906,-81.660277,Low Clearance,Low Clearance,rail over 2nd Ave,Charleston,WV,25302,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200931,Off,435,38.328089,-81.604865,Low Clearance,Low Clearance,rail over 31st St SE,Charleston,WV,25304,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200932,ProOnly,435,38.367193,-81.657851,Low Clearance,Low Clearance,rail over 6th St,Charleston,WV,25302,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200933,Off,435,38.366715,-81.658806,Low Clearance,Low Clearance,rail over Central Ave,Charleston,WV,25302,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200934,Off,435,38.355039,-81.629639,Low Clearance,Low Clearance,rail over Court St,Charleston,WV,25301,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200935,Off,435,38.365566,-81.659767,Low Clearance,Low Clearance,rail over Grant St,Charleston,WV,25302,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200936,Off,435,38.363446,-81.661366,Low Clearance,Low Clearance,rail over Kanawha Blvd W,Charleston,WV,25387,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200937,Off,435,38.36617,-81.659313,Low Clearance,Low Clearance,rail over Main St,Charleston,WV,25302,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200938,Off,435,38.337997,-81.629511,Low Clearance,Low Clearance,rail over Porter Rd,Charleston,WV,25314,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200939,ProOnly,435,38.327071,-81.601403,Low Clearance,Low Clearance,rail over S Park Rd,Charleston,WV,25304,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200940,ProOnly,435,38.333581,-81.622154,Low Clearance,Low Clearance,rail over S Ruffner Rd,Charleston,WV,25314,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200941,Off,435,38.361345,-81.663825,Low Clearance,Low Clearance,rail over W Virginia 61,Charleston,WV,25314,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200942,Off,435,37.580153,-81.698984,Low Clearance,Low Clearance,rail over W Virginia 97,Clear Fork,WV,24822,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200943,Off,435,37.534453,-81.37796,Low Clearance,Low Clearance,rail over Karo Hollow Rd,Corinne,WV,25826,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200944,Off,435,37.526852,-81.37078,Low Clearance,Low Clearance,rail over W Virginia 10,Corinne ,WV,25826,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200945,Off,435,37.451487,-81.707788,Low Clearance,Low Clearance,rail over Davy Roderfield Rd,Davy,WV,24828,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200946,Off,435,37.468089,-81.682519,Low Clearance,Low Clearance,rail over Hunting Shirt Bottom Rd,Davy,WV,24828,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200947,Off,435,37.468312,-81.681687,Low Clearance,Low Clearance,rail over Landfill Rd,Davy,WV,24828,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200948,Off,435,37.458619,-81.700993,Low Clearance,Low Clearance,rail over Ora Ave,Davy,WV,24828,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200949,Off,435,38.823366,-82.15397,Low Clearance,Low Clearance,rail over route just east off W Virginia 2,Gallipolis Ferry,WV,25515,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200950,Off,435,37.555358,-81.966357,Low Clearance,Low Clearance,rail over Co Highway 10\/01,Gilbert ,WV,25621,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200951,Off,435,37.588875,-81.832925,Low Clearance,Low Clearance,rail over U.S. 52,Hanover,WV,24839,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200952,Off,435,37.580208,-81.803291,Low Clearance,Low Clearance,rail over W Virginia 97,Hanover,WV,24839,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200953,Off,435,38.205394,-81.393327,Low Clearance,Low Clearance,rail over 14th St,Hansford,WV,25103,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200954,Off,435,38.831592,-82.134389,Low Clearance,Low Clearance,rail over Chestnut St,Henderson,WV,25106,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200955,Off,435,38.42086,-82.389763,Low Clearance,Low Clearance,rail over Riverside Dr,Huntington,WV,25702,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200956,ProOnly,435,37.481307,-81.83885,Low Clearance,Low Clearance,rail over road just west off Panther Rd,Iaeger,WV,24844,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200957,Off,435,38.398176,-82.576977,Low Clearance,Low Clearance,rail over 13th St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200958,Off,435,38.398873,-82.576568,Low Clearance,Low Clearance,rail over Chestnut St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200959,ProOnly,435,38.305483,-82.573321,Low Clearance,Low Clearance,rail over Cyrus Rd just west off U.S. 52,Kenova,WV,25530,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200960,Off,435,38.309191,-82.571605,Low Clearance,Low Clearance,rail over Cyrus Rd just west off U.S. 52,Kenova,WV,25530,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200961,Off,435,38.39608,-82.577724,Low Clearance,Low Clearance,rail over Maple St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200962,Off,435,38.39633,-82.578479,Low Clearance,Low Clearance,rail over Maple St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200963,Off,435,38.399665,-82.576208,Low Clearance,Low Clearance,rail over Poplar St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200964,Off,435,38.398303,-82.585656,Low Clearance,Low Clearance,rail over road just south off Maple St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200965,Off,435,38.400556,-82.575779,Low Clearance,Low Clearance,rail over U.S. 60,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200966,Off,435,38.401493,-82.575301,Low Clearance,Low Clearance,rail over Walnut St,Kenova,WV,25530,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200967,Off,435,37.419583,-81.25536,Low Clearance,Low Clearance,rail over Old Smokeless Rd,Matoaka,WV,24736,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200968,Off,435,37.481456,-81.315186,Low Clearance,Low Clearance,rail over W Virginia 10,Matoaka,WV,24736,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200969,Off,435,37.501206,-81.336041,Low Clearance,Low Clearance,rail over W Virginia 10,Matoaka,WV,24736,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200970,Off,435,37.77863,-80.892785,Low Clearance,Low Clearance,rail over Main St,Meadow Bridge,WV,25976,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200971,ProOnly,435,37.511299,-81.926984,Low Clearance,Low Clearance,rail over Co Road 1\/02,Mohawk,WV,24862,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200972,Off,435,38.834347,-82.131111,Low Clearance,Low Clearance,rail over 1st St,Point Pleasant,WV,25550,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200973,Off,435,38.835574,-82.130377,Low Clearance,Low Clearance,rail over Kingtown,Point Pleasant,WV,25550,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200974,Off,435,38.845624,-82.13801,Low Clearance,Low Clearance,rail over Main St,Point Pleasant,WV,25550,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200975,Off,435,38.87524,-82.131323,Low Clearance,Low Clearance,rail over Roseberry Ln,Point Pleasant,WV,25550,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200976,Off,435,38.845482,-82.136934,Low Clearance,Low Clearance,rail over Viand St,Point Pleasant,WV,25550,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200977,Off,435,37.347712,-80.918622,Low Clearance,Low Clearance,rail over Goodwins Chapel Rd,Princeton,WV,24740,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200978,Off,435,37.320029,-81.029486,Low Clearance,Low Clearance,rail over Greasy Ridge Rd,Princeton,WV,24739,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200979,Off,435,37.33946,-81.060836,Low Clearance,Low Clearance,rail over I-77,Princeton,WV,24740,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200980,Off,435,37.337277,-80.954142,Low Clearance,Low Clearance,rail over Kellysville Rd\/Goodwins Chapel Rd,Princeton,WV,24739,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200981,Off,435,38.066652,-80.708218,Low Clearance,Low Clearance,rail over Main St,Quinwood ,wv,25981,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200982,Off,435,37.415828,-81.264456,Low Clearance,Low Clearance,rail over Montcalm-Lamar-Lortons Lick Rd,Rock,WV,24747,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200983,Off,435,37.372627,-81.2237,Low Clearance,Low Clearance,rail over W Virginia 71,Rock,WV,24747,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200984,Off,435,37.971819,-81.200672,Low Clearance,Low Clearance,rail over Toney Fork Rd 15\/2,Scarbro ,WV,25917,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200985,Off,435,37.966034,-81.221514,Low Clearance,Low Clearance,rail over W Virginia 612,Scarbro ,WV,25917,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200986,Off,435,38.443164,-81.848086,Low Clearance,Low Clearance,rail over Mesa Dr,Scott Depot,WV,25560,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200987,Off,435,37.608078,-81.73045,Low Clearance,Low Clearance,rail over Charley Hatfield Rd,Simon,WV,24882,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200988,Off,435,37.615068,-81.788254,Low Clearance,Low Clearance,rail over Coal Mountain Rd,Simon,WV,24882,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200989,Off,435,37.61061,-81.733598,Low Clearance,Low Clearance,rail over County Route 6,Simon,WV,24882,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200990,Off,435,37.604215,-81.77846,Low Clearance,Low Clearance,rail over County Route 6,Simon,WV,24882,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200991,Off,435,37.589938,-81.767981,Low Clearance,Low Clearance,rail over RD Bailey Hwy\/97,Simon,WV,24882,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200992,Off,435,37.687197,-81.332708,Low Clearance,Low Clearance,rail over County Rte 34 ,Slab Fork,WV,25920,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200993,Off,435,37.668901,-81.376271,Low Clearance,Low Clearance,rail over W Virginia 54,Slab Fork,WV,25920,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200994,Off,435,38.181002,-81.306809,Low Clearance,Low Clearance,rail over Michigan Ave,Smithers,WV,25186,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200995,Off,435,38.350782,-81.740219,Low Clearance,Low Clearance,rail over Florida St,South Charleston,WV,25309,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200996,ProOnly,435,38.384963,-81.820804,Low Clearance,Low Clearance,rail over Adams Ave,St Albans,WV,25177,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200997,Off,435,38.441085,-81.850301,Low Clearance,Low Clearance,rail over W Virginia 817,St Albans,WV,25177,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200998,Off,435,38.279031,-80.977221,Low Clearance,Low Clearance,rail over Turnpike Rd,summersville,WV,26651,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200999,Off,435,38.279362,-80.961409,Low Clearance,Low Clearance,rail over Co Route 19\/19,Summersville ,WV,26651,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201000,Off,435,38.449785,-81.837297,Low Clearance,Low Clearance,rail over Winfield Rd,Winfield,WV,25213,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201011,Pro,427,46.099555,-68.153582,Low Clearance,Low Clearance,rail over Ridge Rd,Oakfield,ME,4763,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,201012,Off,435,46.133139,-67.784443,Low Clearance,Low Clearance,Hwy 2 over I-95,Houlton,ME,4730,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201013,ProOnly,427,46.141621,-67.812088,Low Clearance,Low Clearance,I-95 over Foxcroft Rd,Houlton,ME,4730,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,201014,Off,435,46.136748,-67.871476,Low Clearance,Low Clearance,Mooers Rd over I-95,Houlton,ME,4730,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201028,Off,435,45.607122,-68.522165,Low Clearance,Low Clearance,157 over I-95,Medway,ME,4460,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201029,ProOnly,428,45.603727,-68.527603,Low Clearance,Low Clearance,I-95 over Main St,Medway,ME,4460,,,,LC14,,,,,,,14 - 1 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_1_pushpin
1,201030,ProOnly,428,45.600641,-68.530013,Low Clearance,Low Clearance,I-95 over Pattagumpus Rd,Medway,ME,4460,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,201031,Off,435,45.375452,-68.605166,Low Clearance,Low Clearance,Access Rd over I-95,Chester,ME,4457,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201032,ProOnly,428,45.267575,-68.678528,Low Clearance,Low Clearance,I-95 over N Howland Rd,Howland,ME,4448,,,,LC14,,,,,,,14 - 1 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_1_pushpin
1,201033,Off,435,45.236177,-68.67718,Low Clearance,Low Clearance,155 over I-95,Howland,ME,4448,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201034,Off,435,45.051973,-68.68777,Low Clearance,Low Clearance,Argyle Rd over I-95,Argyle,ME,4468,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201035,Off,435,44.995155,-68.702155,Low Clearance,Low Clearance,Bennoch Rd\/16 over I-95,Old Town,ME,4468,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201036,Off,435,44.95945,-68.707261,Low Clearance,Low Clearance,W Old Town Rd over I-95,Old Town,ME,4468,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201037,Off,435,44.91834,-68.699433,Low Clearance,Low Clearance,I-95 over Kirkland Rd,Old Town,ME,4468,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201038,Off,435,44.90292,-68.691905,Low Clearance,Low Clearance,Stillwater Ave over I-95,Orono,ME,4473,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201039,Off,435,44.889762,-68.693368,Low Clearance,Low Clearance,Forest Ave over I-95,Orono,ME,4473,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201040,Off,435,44.873314,-68.702353,Low Clearance,Low Clearance,Kelley Rd over I-95,Orono,ME,4473,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201041,Off,435,44.846246,-68.730379,Low Clearance,Low Clearance,Chase Rd over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201042,ProOnly,428,44.832509,-68.741469,Low Clearance,Low Clearance,Hogan Rd over I-95,Bangor,ME,4401,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,201043,Off,435,44.825557,-68.753944,Low Clearance,Low Clearance,Stillwater Exit ramp over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201044,Off,435,44.824478,-68.758537,Low Clearance,Low Clearance,I-95 over Stillwater Ave,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201045,Off,435,44.820441,-68.769017,Low Clearance,Low Clearance,Essex St over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201046,ProOnly,428,44.819662,-68.7758,Low Clearance,Low Clearance,I-95 over Broadway,Bangor,ME,4401,,,,LC14,,,,,,,14 - 3 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_3_pushpin
1,201047,Off,435,44.816856,-68.784792,Low Clearance,Low Clearance,Kenduskeag Ave over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201048,Off,435,44.814864,-68.78789,Low Clearance,Low Clearance,I-95 over Valley Ave,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201049,Off,435,44.811451,-68.790878,Low Clearance,Low Clearance,Ohio St over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201050,Off,435,44.808885,-68.79333,Low Clearance,Low Clearance,Union St over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201051,ProOnly,428,44.798594,-68.801902,Low Clearance,Low Clearance,Hwy 2 over I-95,Bangor,ME,4401,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,201052,Off,435,44.786966,-68.808329,Low Clearance,Low Clearance,I-95 over I-395,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201053,Off,435,44.786717,-68.794068,Low Clearance,Low Clearance,202 over I-395,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201054,Off,435,44.785087,-68.779876,Low Clearance,Low Clearance,I-395 over Main St,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201055,Off,435,44.783412,-68.772735,Low Clearance,Low Clearance,I-395 over S Main St,Brewer,ME,4412,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201056,Off,435,44.773978,-68.746044,Low Clearance,Low Clearance,Green Point Rd over I-395,Brewer,ME,4412,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201057,Off,435,44.771315,-68.72159,Low Clearance,Low Clearance,Wilson St over I-395,Brewer,ME,4412,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201058,Off,435,44.784152,-68.811469,Low Clearance,Low Clearance,I-95 over Perry Rd,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201059,Off,435,44.780679,-68.817561,Low Clearance,Low Clearance,Ammo Industrial Park over I-95,Bangor,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201060,Off,435,44.773706,-68.859303,Low Clearance,Low Clearance,Coldbrook Rd over I-95,Hampden,ME,4444,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201061,Off,435,44.769866,-68.869459,Low Clearance,Low Clearance,I-95 over Emerson Mill Rd,Hampden,ME,4444,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201062,Off,435,44.76342,-68.951426,Low Clearance,Low Clearance,Hinckley Hill Rd over I-95,Hermon,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201063,Off,435,44.758708,-68.974468,Low Clearance,Low Clearance,Carmel Rd N over I-95,Hermon,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201064,Off,435,44.778457,-69.062042,Low Clearance,Low Clearance,Cook Rd over I-95,Hermon,ME,4401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,201065,ProOnly,428,44.784037,-69.104812,Low Clearance,Low Clearance,I-95 over 143,Etna,ME,4434,,,,LC14,,,,,,,14 - 2 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
