,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,103804,Pub,480,33.210506,-116.494607,Road Grade,Road Grade,"S22, on CA S22 west of Borrego Springs, CA",Borrego Springs,CA,92004,,,,Grade,,,,,,,"4193 ft elev, Eastbound: 8 percent grade descent for 11 miles with a stop sign at the end in Borrego Springs.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103805,Pub,480,32.700319,-116.323696,Road Grade,Road Grade,"I-80, on I-8 between El Cajon and Ocotillo, CA",Boulevard,CA,91905,,,,Grade,,,,,,,"4153 ft elev, Wind warnings, Eastbound: 4-6 percent grade descent for 9 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103806,Pub,480,32.70431,-116.351935,Road Grade,Road Grade,"I-80, on I-8 between El Cajon and Ocotillo, CA",Boulevard,CA,91905,,,,Grade,,,,,,,"4119 ft elev, Eastbound: 4 percent grades for 2 miles., Westbound: 6 percent grade descent for 4 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103815,Pub,480,38.085797,-119.180807,Road Grade,Road Grade,"395, on US 395, about 12 mi south of Bridgeport, CA",Bridgeport,CA,93517,,,,Grade,,,,,,,"8138 ft elev, Northbound: 3 miles of 4-5 percent grade followed by 6 percent grade for 3 miles., Southbound: 6 percent grade for 4 miles followed by short stepping hills up to 6 percent grade descents.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103817,Pub,480,40.486192,-123.764348,Road Grade,Road Grade,"36, on CA 36 between Red Bluff and Fortuna, CA",Bridgeville,CA,95526,,,,Grade,,,,,,,"4077 ft elev, Amazing road for cars and redwood trees. Not recommended for large vehicles at all., East: 6 percent grade for miles. Mostly curves., West: 7-8 percent grade for miles. The road is all curves and narrow. Then there are 9-10 percent grades for a couple miles at a time.",road-grades,,roadgrade_pushpin,"*""",%rv-red,roadgrade_pushpin
1,103822,Pro,428,34.172304,-118.301973,Low Clearance,Low Clearance,E Alemeda Dr,Burbank,CA,91502,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,103844,Pro,427,35.28751,-118.627,Low Clearance,Low Clearance,Bealville Rd,Caliente,CA,93518,,,,LC13,,,,,,,13 - 11 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_11_pushpin
1,103848,Pub,480,38.652975,-122.59979,Road Grade,Road Grade,"29, between Middletown and 128 at Calistoga, CA",Calistoga,CA,94515,,,,Grade,,,,,,,"2246 ft elev, Northbound: 7 percent grade for 4 miles with sharp curves., Southbound: 7 percent grade for 6 miles with sharp curves and switchbacks",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103849,Pub,480,41.276742,-122.698066,Road Grade,Road Grade,"3, on CA 3 south of Callahan, CA",Callahan,CA,96014,,,,Grade,,,,,,,"5376 ft elev, North: 7 percent grade for 6 miles., South: 8 percent grade for 6 miles with a few higher grades up to 10 percent. Many sharp curves and switchbacks.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103850,Pub,480,39.617061,-120.492922,Road Grade,Road Grade,"CA49, on CA 49, 7 mi west of Sattley, CA",Calpine,CA,96124,,,,Grade,,,,,,,"6714 ft elev, Eastbound: 5-7 percent grade descent for 6 miles., Westbound: 7 percent grade descent for 1 mile followed by 5 percent for 3.5 miles and then 2-4 percent for 3.5 miles. The grades and descent continue through Sierra City, across a one lane bridge and the narrow main street of Downieville, CA.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103855,Pro,429,37.29281,-121.93749,Low Clearance,Low Clearance,California 17 south of Hamilton Ave,Campbell,CA,95008,,,,LC15,,,,,,,15 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_2_pushpin
1,103856,Pro,429,37.29453,-121.93861,Low Clearance,Low Clearance,California 17 under E Hamilton Ave,Campbell,CA,95008,,,,LC15,,,,,,,15 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_1_pushpin
1,103920,Pro,426,34.204127,-117.676776,Low Clearance,Low Clearance,Mt Baldy\/Tunnel,Claremont,CA,91711,,,,LC12,,,,,,,12 - 0 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,103927,Pub,480,33.679961,-115.977604,Road Grade,Road Grade,"I-10, on I-10 east of Indio",Coachella,CA,92236,,,,Grade,,,,,,,"1680 ft elev, Use caution in any vehicle on this road due to stress and overheating., Eastbound: 13 mile climb, reverse of westbound., Westbound: 4-5 percent grade for 13 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103933,Pub,480,37.30304,-119.649961,Road Grade,Road Grade,"CA41, south of Oakhurst",Coarsegold,CA,93614,,,,Grade,,,,,,,"2987 ft elev, 9 percent grade descents and climbs",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103934,Pub,480,38.347816,-119.336525,Road Grade,Road Grade,"395, on US 395, 11.5 mi north of Bridgeport, CA",Coleville,CA,96107,,,,Grade,,,,,,,"7519 ft elev, Both directions are mild but have some short 3-5 percent sections.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103950,Pro,429,34.00991,-118.15852,Low Clearance,Low Clearance,S Atlantic Blvd\/Telegraph Rd,Commerce,CA,90040,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,103956,Pro,428,37.96422,-122.0308,Low Clearance,Low Clearance,Systron Dr,Concord,CA,94518,,,,LC14,,,,,,,14 - 4 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,103996,Pub,480,37.67628,-120.158676,Road Grade,Road Grade,"CA49, between Coulterville and Bagby, CA",Coulterville,CA,95311,,,,Grade,,,,,,,"2263 ft elev, Northbound: 9 percent grade for 4 miles in and out of Bagby Canyon over Merced River. 6 percent grade descent for 3 miles into Coulterville",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103997,Pub,480,37.738073,-120.154302,Road Grade,Road Grade,"J132\/J20, between 120 and Coulterville, CA",Coulterville,CA,95311,,,,Grade,,,,,,,"3246 ft elev, 5-8 percent grade short descents followed by a 8 percent grade for 4 miles heading to Coulterville",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103998,Pro,427,38.29233,-121.63058,Low Clearance,Low Clearance,84 Bridge,Courtland,CA,95615,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,104006,Pub,480,34.230991,-117.292015,Road Grade,Road Grade,"18, south of Crestline, CA",Crestline,CA,92325,,,,Grade,,,,,,,"4299 ft elev, Southbound: 7 percent grade descent for 10 miles with a stop light at the bottom in town.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104007,Pub,480,34.26001,-117.301714,Road Grade,Road Grade,"138, between I-15 and Crestline",Crestline,CA,92325,,,,Grade,,,,,,,"4486 ft elev, Not recommended for large vehicles, Eastbound: 9-10 percent grade desents for 4 miles, followed by 11 miles of average road, followed by 11-14 percent grades for 5 miles of switchbacks into Crestline.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104014,Pro,427,38.54139,-121.73959,Low Clearance,Low Clearance,Lincoln Hwy,Davis,CA,95616,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,104019,Pub,480,36.400957,-117.279891,Road Grade,Road Grade,"CA 190, on CA 190 at west end of Death Valley NP",Death Valley,CA,92328,,,,Grade,,,,,,,"4953 ft elev, Use caution in any vehicle on this road due to stress and overheating. Commercial trucks prohibited in Death Valley NP., Eastbound: 6 percent grade for 3 miles with 30 mph tight curves, followed by 8 percent grade for 5 miles, followed by 6 percent grade for 5 miles., Westbound: 9 percent grade descent for 6 miles with tight curves, followed by 5 percent grade for 2 miles. Mar 2015: RVer with 38 ft 5th wheel reported losing brand new brakes in less than 900ft on this grade and had to be towed.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104020,Pub,480,36.78681,-116.931185,Road Grade,Road Grade,"CA374, on CA 374 south of the CA-NV state line in Death Valley National Monument, CA",Death Valley,CA,92328,,,,Grade,,,,,,,"4315 ft elev, No commercial trucks allowed in Death Valley., Northbound: Half mile of 7 percent grade with 30mph curves followed by 5 percent for 2 miles., Southbound: 6-8 percent grade for 13 miles of winding 25, 30 and 45 mph curves. Stop sign at bottom of hill at junction of 374 and 267.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104031,Pub,480,40.593816,-123.012042,Road Grade,Road Grade,"3, on CA 3 south of Douglas City, CA",Douglas City,CA,96024,,,,Grade,,,,,,,"3660 ft elev, North: 6 percent grade descent for 6 miles., South: 6 percent grade descent for 4 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104075,Pro,429,34.06123,-118.0126,Low Clearance,Low Clearance,Durfee Ave,El Monte,CA,91732,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,104076,Pro,427,34.0633,-118.01562,Low Clearance,Low Clearance,Garvey Ave,El Monte,CA,91732,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,104102,Pub,480,34.825042,-115.084498,Road Grade,Road Grade,"I-40, on I-40 west of Needles, CA",Essex,CA,92332,,,,Grade,,,,,,,"2591 ft elev, Eastbound: 3-5 percent grade descent for 5 miles, Westbound: 3 percent grade descent for 7 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104115,Pub,480,41.967595,-123.746924,Road Grade,Road Grade,"199, between Crescent City, CA and Grants Pass, OR",Eureka,CA,95501,,,,Grade,,,,,,,"2155 ft elev, 6-7 percent grade descents",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104136,Pub,480,37.485381,-119.63189,Road Grade,Road Grade,"41, on 41 north of Oakhurst, CA",Fish Camp,CA,93623,,,,Grade,,,,,,,"4972 ft elev, Southbound:  percent grade descent for over 5 miles long.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104193,Pro,429,37.48768,-121.93189,Low Clearance,Low Clearance,Mission Blvd\/262,Fremont,CA,94536,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,104194,Pro,428,37.55969,-121.95565,Low Clearance,Low Clearance,Mission Blvd\/238 Westbound,Fremont,CA,94536,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,104195,Pro,429,37.55985,-121.95566,Low Clearance,Low Clearance,Mission Blvd\/238 Eastbound,Fremont,CA,94536,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,104217,Pro,427,36.734389,-119.794345,Low Clearance,Low Clearance,Fresno St,Fresno,CA,93706,,,,LC13,,,,,,,13 - 9 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_9_pushpin
1,104218,Pro,427,36.77766,-119.8011,Low Clearance,Low Clearance,N Wishon Ave,Fresno,CA,93706,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,104219,Pro,427,36.78149,-119.80411,Low Clearance,Low Clearance,Christmas Tree Ln\/Van Ness Blvd,Fresno,CA,93706,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,104275,Pro,428,34.12696,-118.26177,Low Clearance,Low Clearance,Los Feliz Blvd,Glendale,CA,91204,,,,LC14,,,,,,,14 - 9 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_9_pushpin
1,104304,Pub,480,40.826865,-123.485827,Road Grade,Road Grade,"299, 11 mi west of Willow Creek, CA",Hayfork,CA,96041,,,,Grade,,,,,,,"1471 ft elev, East: 5 percent descent for 4 miles, Westbound: 7 percent for 7 miles and 40 mph speed limits and curves.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104317,Pro,427,38.57312,-122.8401,Low Clearance,Low Clearance,Old Redwood Hwy,Healdsburg,CA,95448,,,,LC13,,,,,,,13 - 8 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_8_pushpin
1,104334,Off,425,34.10099,-117.10583,Low Clearance,Low Clearance,Greenspot Rd,Highland,CA,92346,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,104341,Pub,480,37.066307,-121.219543,Road Grade,Road Grade,"152, on CA 152 between Gilroy and Los Banos, CA",Hollister,CA,95023,,,,Grade,,,,,,,"1358 ft elev, Eastbound: 5-6 percent grade for 3 miles., Westbound: 5-6 percent grade descent for 3 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104346,Pub,480,38.988702,-122.985728,Road Grade,Road Grade,"175\/29, CA 175 and CA 29 by Clear Lake",Hopland,CA,95449,,,,Grade,,,,,,,"2415 ft elev, Eastbound: 6 percent grade for 3 miles followed by a short 10 percent grade descent followed by 6 percent again., Westbound: 7 percent grade for 4 miles with 15-20 mph curves.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104350,Pub,480,36.767845,-118.956594,Road Grade,Road Grade,"180, in Kings Canyon Sequoia NP, 4-5 miles east of 180\/198 junction",Hume,CA,93628,,,,Grade,,,,,,,"6820 ft elev, Not recommended for large vehicles, Eastbound: 7 percent grade descent for a few miles followed by a 6-7 percent grade 9 mile stretch.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104371,Pub,481,35.602087,-117.910931,Runaway Ramp,Runaway Ramp,"178, on CA 178 between Bakersfield and US 395",Inyokern,CA,93527,,,,Ramp,,,,,,,"3299 ft elev, Runaway Ramp eastbound",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,104383,Pub,480,33.080287,-116.589171,Road Grade,Road Grade,"78, on CA 78 east of Julian, CA",Julian,CA,92036,,,,Grade,,,,,,,"4127 ft elev, Eastbound: 6 percent grade for 5 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104384,Pub,480,37.77487,-119.014252,Road Grade,Road Grade,"395, south of Lee Vining, CA",June Lake,CA,93529,,,,Grade,,,,,,,"8041 ft elev, Northbound: mild grades with a short 5 percent descent, Southbound: 6 percent grade descent for 2 miles, followed by a short climb followed by 6.5 miles of stepping descents that are a mostly mild 3-5 percent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104388,Pub,480,38.894473,-122.78836,Road Grade,Road Grade,"175\/29, between 175 and 29 junction and Middletown, CA",Kelseyville,CA,95451,,,,Grade,,,,,,,"2845 ft elev, Southbound: 8 percent grade for 2 miles into Cobb, CA followed by 8-11 percent grade descent for 3 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104394,Pub,480,36.192763,-120.76362,Road Grade,Road Grade,"CA 198, on CA 198 east of San Lucas, CA",King City,CA,93930,,,,Grade,,,,,,,"2712 ft elev, Eastbound: 7 percent grade for 1 mile followed by 5 percent grade with slow curves, Westbound: 7 percent grade descent for 4 miles of 30-40 mph curves.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104399,Pub,480,41.691437,-124.107156,Road Grade,Road Grade,"101, south of Crescent City, CA",Klamath,CA,95548,,,,Grade,,,,,,,"1171 ft elev, Northbound: 7 percent grade for 3.75 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104408,Pub,480,33.652753,-117.405623,Road Grade,Road Grade,"74, between Lake Elsinore and San Juan Capistrano, CA",Lake Elsinore,CA,92530,,,,Grade,,,,,,,"2680 ft elev, Eastbound: 7 percent grade descent for 5 miles with a stop sign at the bottom at Lake Elsinore.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104412,Pro,421,33.63216,-117.69972,Low Clearance,Low Clearance,Ridge Rte Dr,Lake Forest,CA,92630,,,,LC7,,,,,,,7 - 5 height clearance (136),low-clearance,,low_7_pushpin,"<\/div>', LC7Icon)",-136%,low_7_5_pushpin
1,104444,Pub,480,40.474848,-121.501626,Road Grade,Road Grade,"89, Lassen Volcanic National Park",Lassen Volcanic National Park,CA,96063,,,,Grade,,,,,,,"8532 ft elev, North: 5-6 percent grade for 5 miles and a few switchbacks., South: 5 percent grade for 11 miles to junction with 36",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104454,Pub,480,34.855756,-118.874824,Road Grade,Road Grade,"I-5, on I-5 south of Bakersfield between Grapevine and Gorman, CA",Lebec,CA,93243,,,,Grade,,,,,,,"3367 ft elev, Northbound: 6 percent grade descent for 5 miles but in a mix of other milder grades and short 5 percent stretches over a total 12 mile descent, Southbound: 6 percent grade for 2 miles and then stepping descent for the next 20 miles followed by a brake check area. Then more 5 percent grade descent for 5 miles followed by milder grade descent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104455,Pub,481,34.913099,-118.923114,Runaway Ramp,Runaway Ramp,"I-5, on I-5 south of Bakersfield between Grapevine and Gorman, CA",Lebec,CA,93243,,,,Ramp,,,,,,,"2142 ft elev, Runaway Ramp northbound uphill off to the right",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,104456,Pub,481,34.919823,-118.924114,Runaway Ramp,Runaway Ramp,"I-5, on I-5 south of Bakersfield between Grapevine and Gorman, CA",Lebec,CA,93243,,,,Ramp,,,,,,,"2020 ft elev, Runaway Ramp northbound uphill off to the left",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,104460,Pub,480,37.912581,-119.257754,Road Grade,Road Grade,"120, Pass is 12 mi west of 120\/395 Junction, on CA 120 between Lee Vining and Yosemite Park entrance",Lee Vining,CA,93541,,,,Grade,,,,,,,"9920 ft elev, May be closed in Winter. Commercial trucks prohibited in Yosemite National Park., Eastbound: 7-8 percent grade descent for 5 miles followed by 5 percent and less grades for 3 miles., Westbound: 6 percent grade descents with the road becoming more narrow and rough after national park entrance.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104465,Pub,480,40.635125,-122.733772,Road Grade,Road Grade,"299, west of Whiskeytown, CA",Lewiston,CA,96052,,,,Grade,,,,,,,"3280 ft elev, No tractor trailers over 30 ft length between kingpin and rear axle., East: 6 percent for 5 miles and then 4 percent for 1.75 miles. 20 mph hairpins with occasional extra passing lane., Westbound: 6 percent for 2 miles and then 3 miles of milder grade followed by steeper 6 percent for 2 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104519,Pro,426,34.05635,-118.25281,Low Clearance,Low Clearance,W 2nd St,Los Angeles,CA,90012,,,,LC12,,,,,,,12 - 9 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_9_pushpin
1,104520,Pro,427,34.06735,-118.2393,Low Clearance,Low Clearance,Arroyo Seco Pkwy,Los Angeles,CA,90012,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,104521,Pro,426,34.0775,-118.19398,Low Clearance,Low Clearance,N Mission Rd to Huntington Dr,Los Angeles,CA,90012,,,,LC12,,,,,,,12 - 3 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_3_pushpin
1,104522,Pro,428,34.07792,-118.26057,Low Clearance,Low Clearance,Glendale Blvd and Sunset Blvd,Los Angeles,CA,90012,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,104523,Pro,427,34.07885,-118.193,Low Clearance,Low Clearance,Huntington Dr S,Los Angeles,CA,90012,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,104524,Pro,428,34.123673,-118.300782,Low Clearance,Low Clearance,Mt Hollywood Dr Tunnel,Los Angeles,CA,90012,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,104525,Pro,427,34.1288,-118.48038,Low Clearance,Low Clearance,Sepulveda Blvd Tunnel,Los Angeles,CA,90012,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,104526,Pro,427,,,Low Clearance,Low Clearance,South Grande Vista Ave,Los Angeles,CA,90023,,,,LC13,,,,,,,13 - 5 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_5_pushpin
1,104567,Pub,480,37.544458,-118.639644,Road Grade,Road Grade,"395, on US 395 north of Bishop, CA",Mammoth Lakes,CA,93546,,,,Grade,,,,,,,"6965 ft elev, Southbound: Brake check area followed by 6-7 percent grade descent for 8 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104573,Pub,480,38.543987,-119.812263,Road Grade,Road Grade,"CA4, on CA 4 southwest of Markleeville, CA",Markleeville,CA,96120,,,,Grade,,,,,,,"8730 ft elev, Not recommended for vehicles over 25 ft, Eastbound: 6 miles of 9-11 percent grade descent with 10 mph hairpins on this narrow, no center stripe road., Westbound: 5 miles of 6-10 percent grade descent followed by 3 miles of 10-12 percent grade climb to Pacific Grade Summit. The following summit descent is stepping down for 52 miles with short grades up to 6-7 percent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104574,Pub,480,38.672142,-119.625689,Road Grade,Road Grade,"CA89, on CA 89 between US 395 and State Highway 4, south of Lake Tahoe, CA",Markleeville,CA,96120,,,,Grade,,,,,,,"8254 ft elev, Eastbound: 5 percent grade for 1 mile followed by 8 percent grade for 8 miles with 25-40 mph curves., Westbound: 7-10 percent grade descent for 7.5 miles with a 20 mph truck speed limit. The bottom has a stop sign at the 89 and 4 junction.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104575,Pub,480,38.694353,-119.985405,Road Grade,Road Grade,"88, on 88 southwest of Lake Tahoe, CA",Markleeville,CA,96120,,,,Grade,,,,,,,"8573 ft elev, East: 8 percent grade for 3 miles followed by 6 percent for 2 miles. After the 88 and 89 junction, there are 9 miles of 3.5 percent to 7 percent grades., Westbound: 5 miles of 5-6 percent followed by rolling grades.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104578,Pro,427,38.0052,-122.10203,Low Clearance,Low Clearance,Morello Ave,Martinez,CA,94553,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,104580,Pro,428,39.13739,-121.58404,Low Clearance,Low Clearance,Second St,Marysville,CA,95901,,,,LC14,,,,,,,14 - 0 height clearance in center with 13 - 10 on the sides,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,104581,Pro,425,39.13849,-121.58422,Low Clearance,Low Clearance,3rd St,Marysville,CA,95901,,,,LC11,,,,,,,11 - 7 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_7_pushpin
1,104582,Pro,428,39.13955,-121.59954,Low Clearance,Low Clearance,5th St,Marysville,CA,95901,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,104583,Pro,424,39.1396,-121.58437,Low Clearance,Low Clearance,4th St,Marysville,CA,95901,,,,LC10,,,,,,,10 - 0 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_0_pushpin
1,104584,Pro,427,39.1498,-121.59773,Low Clearance,Low Clearance,14th St,Marysville,CA,95901,,,,LC13,,,,,,,13 - 5 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_5_pushpin
1,104589,Pub,480,35.351221,-119.821708,Road Grade,Road Grade,"58, between Bakersfield and San Luis Obsipo",McKittrick,CA,93251,,,,Grade,,,,,,,"3120 ft elev, 6-7 percent grade on both sides from this summit with switchbacks to the east, not recommended for vehicles over 36 feet",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104599,Pub,480,40.261926,-121.451715,Road Grade,Road Grade,"32, between Chico and CA 36\/89",Mineral,CA,96061,,,,Grade,,,,,,,"4496 ft elev, No tractor trailers over 30 ft length between kingpin and rear axle., Narrow, curvy road with steep grades in both directions.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104600,Pub,480,40.365283,-121.535486,Road Grade,Road Grade,"CA36, on CA 36 between Mineral and Morgan Springs, CA",Mineral,CA,96061,,,,Grade,,,,,,,"5745 ft elev, Eastbound: 6 percent grade descent for 3 miles with 35 mph curves, Westbound: 6 percent grade descent for 3 miles with 35 mph curves",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104601,Pub,480,36.714669,-118.989662,Road Grade,Road Grade,"245, in Kings Canyon Sequoia NP, 5 miles between 180 and Pinehurst",Miramonte,CA,93641,,,,Grade,,,,,,,"4904 ft elev, Not recommended for large vehicles, Southbound: 7-9 percent grade descent for 5 miles to Pinehurst, followed by constant hills, followed by 7-9 percent grade descents again for over 5 miles after Badger.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104640,Pub,480,40.852287,-121.761972,Road Grade,Road Grade,"299, 6 mi west of Burney, CA on CA 299 east of Montgomery Creek, CA",Montgomery Creek,CA,96065,,,,Grade,,,,,,,"4368 ft elev, Eastbound: 6 percent grade descent for 3 miles., Westbound: 6 percent grade for a half mile followed by 6 miles of rolling hills up to 6 percent grade descents. Then 6 percent grade for 3 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104641,Pub,481,40.848826,-121.903085,Runaway Ramp,Runaway Ramp,"299, on CA 299 east of Montgomery Creek, CA",Montgomery Creek,CA,96065,,,,Ramp,,,,,,,"2682 ft elev, Runaway Ramp westbound",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,104653,Pub,480,33.58395,-116.43195,Road Grade,Road Grade,"74, between Valle Vista and Palm Desert, CA",Mountain Center,CA,92561,,,,Grade,,,,,,,"3934 ft elev, Signs say: over 30ft pin to axle not advised. Eastbound: 7 percent grade descent for 10 miles of curves and drop offs into Palm Desert., Westbound: 6 percent grade descent for 9 miles with curves and drop offs.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,104677,Pub,480,34.857948,-114.876846,Road Grade,Road Grade,"I-40, on I-40, 10 miles west of Needles, CA",Needles,CA,92363,,,,Grade,,,,,,,"2522 ft elev, Eastbound: 6 percent grade descent for 2 miles, Westbound: 4 percent grade descent for 4 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
