,Longitude,Latitude,State,Roadway,Direction,Name,Mile Marker,Restrooms,Restrooms(Vault Toilet),Restrooms(Portapotties),Picnic Tables,Vending Machines,Pet Walking Area,Handicapped Facilities,RV Dump,Restaurant,Gas,Scenic View
191,-121.089198,40.586543,CA,SR-44,EB,BOGARD REST AREA,,True,False,False,True,False,True,True,False,False,False,False
192,-121.086785,40.584394,CA,SR-44,WB,BOGARD REST AREA LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
193,-121.833229,40.505285,CA,SR-44,EB/WB,SHINGLETOWN REST AREA,,True,False,False,True,False,True,True,False,False,False,False
194,-120.348716,35.6748,CA,SR-46,EB,SHANDON REST AREA,,True,False,False,True,True,True,True,False,False,False,False
195,-120.34705,35.67592,CA,SR-46,WB,SHANDON REST AREA LEFT EXIT,,True,False,False,True,True,True,True,False,False,False,False
196,-117.722885,35.006643,CA,SR-58,EB,BORON REST AREA, MM195,True,False,False,True,True,True,True,False,False,False,False
197,-117.71511399999999,35.007042999999996,CA,SR-58,WB,BORON REST AREA, MM195,True,False,False,True,True,True,True,False,False,False,False
198,-120.833375,39.921721000000005,CA,SR-70,WB,MASSACK REST AREA,,True,False,False,True,False,True,True,False,False,False,False
199,-120.83458600000002,39.923186,CA,SR-70,EB,MASSACK REST AREA,,True,False,False,True,False,True,True,False,False,False,False
200,-120.41756000000001,39.824284000000006,CA,SR-70,EB,L T DAVIS REST AREA,,True,False,False,True,False,True,True,False,False,False,False
201,-120.415462,39.824282000000004,CA,SR-70,WB,L T DAVIS REST AREA,,True,False,False,True,False,True,True,False,False,False,False
202,-120.82308400000001,37.463921,CA,SR-99,NB,ENOCH CHRISTOFFERSEN REST AREA, MM212,True,False,False,True,True,True,True,False,False,False,False
203,-119.32286699999999,36.104684999999996,CA,SR-99,NB,PHILIP S RAINE REST AREA, MM80,True,False,False,True,True,True,True,True,False,False,False
204,-120.830887,37.466569,CA,SR-99,SB,ENOCH CHRISTOFFERSEN REST AREA, MM212,True,False,False,True,True,True,True,False,False,False,False
205,-119.32386299999999,36.111546000000004,CA,SR-99,SB,PHILIP S RAINE REST AREA, MM80,True,False,False,True,True,True,True,True,False,False,False
206,-119.515853,36.48856,CA,SR-99,NB,C H WARLOW REST AREA-FOLLOW SIGNS,,True,False,False,True,True,True,True,False,False,False,False
207,-119.52066299999998,36.491071999999996,CA,SR-99,SB,C H WARLOW REST AREA-FOLLOW SIGNS,,True,False,False,True,True,True,True,False,False,False,False
208,-123.447842,39.586123,CA,US-101,NB ONLY,IRVINE LODGE REST AREA,,True,False,False,True,False,True,True,False,False,False,False
209,-123.425377,39.550771999999995,CA,US-101,SB ONLY,MOSS COVE REST AREA,,True,False,False,True,False,True,True,False,False,False,False
210,-124.151098,41.093574,CA,US-101,SB,TRINIDAD REST AREA, MM731,True,False,False,True,False,True,True,False,False,False,False
211,-124.15086000000001,41.120703000000006,CA,US-101,NB,TRINIDAD REST AREA, MM730,True,False,False,True,False,True,True,True,False,False,False
212,-123.59426299999998,39.826147,CA,US-101,NB,EMPIRE CAMP REST AREA, MM82.5,True,False,False,True,True,True,True,False,False,False,False
213,-122.48128700000001,37.832997999999996,CA,US-101,NB,H DANA BOWERS WELCOME CENTER,,True,False,False,True,True,True,True,False,False,False,False
214,-120.77318000000001,35.851665000000004,CA,US-101,SB,CAMP ROBERTS REST AREA, MM248,True,False,False,True,True,True,True,False,False,False,False
215,-120.759047,35.82803,CA,US-101,NB,CAMP ROBERTS REST AREA, MM246,True,False,False,True,True,True,True,False,False,False,False
216,-120.22929099999999,34.484662,CA,US-101,NB,GAVIOTA REST AREA, MM131,True,False,False,True,True,True,True,False,False,False,False
217,-120.23036299999998,34.484276,CA,US-101,SB,GAVIOTA REST AREA, MM131,True,False,False,True,True,True,True,False,False,False,False
218,-123.74739199999999,41.966525,CA,US-199,NB,COLLIER TUNNEL REST AREA LEFT EXIT, MM33.3,True,False,False,True,False,True,True,False,False,False,False
219,-123.74716299999999,41.967562,CA,US-199,SB,COLLIER TUNNEL REST AREA, MM33.3,True,False,False,True,False,True,True,False,False,False,False
220,-117.947041,36.045696,CA,US-395,NB,COSO JUNCTION REST AREA-FOLLOW SIGNS,,True,False,False,True,False,True,True,False,False,False,False
221,-117.947877,36.045713,CA,US-395,SB,COSO JUNCTION REST AREA-LEFT EXIT-FOLLOW SIGNS,,True,False,False,True,False,True,True,False,False,False,False
222,-118.240219,36.945545,CA,US-395,NB,DIVISION CREEK REST AREA,,True,False,False,True,False,True,True,False,False,False,False
223,-118.24023600000001,36.947501,CA,US-395,SB,DIVISION CREEK REST AREA-LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
224,-118.96806799999999,37.731489,CA,US-395,SB,WINTER CLOSURE CRESTVIEW REST AREA,,True,False,False,True,False,True,True,False,False,False,False
225,-118.96761299999999,37.731511,CA,US-395,NB,WINTER CLOSURE CRESTVIEW REST AREA-LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
226,-120.464653,40.254221,CA,US-395,NB,HONEY LAKE REST AREA,,True,False,False,True,False,True,True,False,False,False,False
227,-120.466245,40.256147,CA,US-395,SB,HONEY LAKE REST AREA LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
228,-120.260167,40.646644,CA,US-395,NB,SECRET VALLEY REST AREA-LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
229,-120.261058,40.647258,CA,US-395,SB,SECRET VALLEY REST AREA,,True,False,False,True,False,True,True,False,False,False,False
230,-122.167449,41.641892,CA,US-97,NB,GRASS LAKE REST AREA LEFT EXIT, MM21.8,True,False,False,True,False,True,True,False,False,False,False
231,-122.165428,41.642140000000005,CA,US-97,SB,GRASS LAKE REST AREA, MM21.8,True,False,False,True,False,True,True,False,False,False,False
232,-104.510551,37.169897999999996,CO,ADDRESS,,TRINIDAD WELCOME CENTER,,True,False,False,False,False,False,True,False,False,False,False
233,-108.737435,39.154468,CO,ADDRESS,,FRUITA WELCOME CENTER,,True,False,False,True,False,False,True,True,False,False,False
234,-106.591518,39.646712,CO,ADDRESS,,EDWARDS REST AREA,,True,False,False,True,False,True,True,True,False,False,False
235,-105.007842,40.566102,CO,ADDRESS,,COLORADO WELCOME CENTER,,True,False,False,True,False,True,True,False,False,False,False
236,-103.18154100000001,40.619085999999996,CO,ADDRESS,,STERLING REST AREA,,True,False,False,True,True,True,True,True,False,False,False
237,-102.24830899999999,40.969192,CO,ADDRESS,,JULESBURG WELCOME CENTER,,True,False,False,True,True,True,True,False,False,False,False
238,-104.79764200000001,37.962862,CO,ADDRESS,,CUERNO VERDE COLORADO CITY REST AREA VISITOR INFORMATION,,True,False,False,True,True,True,True,False,False,False,False
239,-104.513079,37.163363000000004,CO,I-25,NB,TRINIDAD WELCOME CENTER FOLLLOW SIGNS, MM13,True,False,False,True,False,False,True,False,False,False,False
240,-104.511645,37.168529,CO,I-25,SB,TRINIDAD WELCOME CENTER FOLLOW SIGNS, MM13,True,False,False,True,False,False,True,False,False,False,False
241,-104.492563,37.223262,CO,I-25,NB,EL MORRO REST AREA FOLLOW SIGNS, MM17.72,True,False,False,True,False,True,True,False,False,False,False
242,-104.492164,37.229483,CO,I-25,SB,EL MORRO REST AREA FOLLOW SIGNS, MM17.72,True,False,False,True,False,True,True,False,False,False,False
243,-105.00121399999999,40.563076,CO,I-25,NB,COLORADO WELCOME CENTER FOLLOW SIGNS, MM268,True,False,False,True,False,True,True,False,False,False,False
244,-105.00176200000001,40.569236,CO,I-25,SB,COLORADO WELCOME CENTER FOLLOW SIGNS, MM268,True,False,False,True,False,True,True,False,False,False,False
245,-104.607462,38.456297,CO,I-25,SB,PUEBLO REST AREA, MM111.69,True,False,False,True,True,True,True,False,False,False,False
246,-104.625271,38.497894,CO,I-25,NB,PUEBLO REST AREA, MM115,True,False,False,True,True,True,True,False,False,False,False
247,-104.796909,37.960721,CO,I-25,NB,CUERNO VERDE COLORADO CITY REST AREA FOLLOW SIGNS, MM74.4,True,False,False,True,True,True,True,False,False,False,False
248,-104.792815,37.964766,CO,I-25,SB,CUERNO VERDE COLORADO CITY REST AREA FOLLOW SIGNS, MM74.4,True,False,False,True,True,True,True,False,False,False,False
249,-107.477607,39.57241,CO,I-70,EB,SCENIC OVERLOOK/PARKING AREA, MM108,True,False,True,False,False,False,False,False,False,False,False
250,-108.74185700000001,39.15625,CO,I-70,EB,FRUITA WELCOME CENTER FOLLOW SIGNS, MM19,True,False,False,True,False,False,True,True,False,False,False
251,-108.732901,39.154021,CO,I-70,WB,FRUITA WELCOME CENTER FOLLOW SIGNS, MM19,True,False,False,True,False,False,True,True,False,False,False
252,-107.35093400000001,39.560553000000006,CO,I-70,EB,GLENWOOD SPRINGS REST AREA, MM115,True,False,False,True,False,False,True,False,False,False,False
253,-107.295593,39.561347,CO,I-70,EB,NO NAME REST AREA-FOLLOW SIGNS, MM119,True,False,False,True,False,False,True,False,False,False,False
254,-107.290117,39.561225,CO,I-70,WB,NO NAME REST AREA-FOLLOW SIGNS, MM119,True,False,False,True,False,False,True,False,False,False,False
255,-107.25864299999999,39.562243,CO,I-70,EB,SENIC REST AREA, MM121,True,False,False,True,False,False,True,False,False,False,False
256,-107.24571599999999,39.557415,CO,I-70,WB,SENIC REST AREA-FOLLOW SIGNS, MM129,True,False,False,True,False,False,True,False,False,False,False
257,-106.215956,39.532472999999996,CO,I-70,EB,VAIL PASS REST AREA-FOLLOW SIGNS, MM190,True,False,False,True,False,False,True,False,False,False,False
258,-106.215772,39.526319,CO,I-70,WB,VAIL REST AREA-FOLLOW SIGNS , MM190,True,False,False,True,False,False,True,False,False,False,False
259,-107.198168,39.585471000000005,CO,I-70,EB,HANGING LAKE PARKING AREA, MM125,True,False,False,True,False,False,True,False,False,False,False
260,-106.591298,39.650312,CO,I-70,EB,EDWARDS REST AREA-FOLLOW SIGNS, MM160,True,False,False,True,False,True,True,True,False,False,False
261,-106.583826,39.648257,CO,I-70,WB,EDWARDS REST AREA-FOLLOW SIGNS, MM160,True,False,False,True,False,True,True,True,False,False,False
262,-108.05021699999999,39.452693,CO,I-70,EB,PARACHUTE REST AREA-FOLLOW SIGNS, MM75,True,False,False,True,False,True,True,False,False,False,False
263,-108.04646699999999,39.458852,CO,I-70,WB,PARACHUTE REST AREA-FOLLOW SIGNS, MM75,True,False,False,True,False,True,True,False,False,False,False
264,-107.143305,39.612216,CO,I-70,EB,BAIR RANCH GLENWOOD CANYON REST AREA, MM128,True,False,False,True,False,True,True,False,False,False,False
265,-107.13841699999999,39.615493,CO,I-70,WB,BAIR RANCH GLENWOOD CANYON REST AREA FOLLOW SIGNS, MM128,True,False,False,True,False,True,True,False,False,False,False
266,-103.272267,39.282391,CO,I-70,WB,ARRIBA REST AREA FOLLOW SIGNS, MM383.3,True,False,False,True,False,True,True,False,False,False,False
267,-103.26214399999999,39.283408,CO,I-70,EB,ARRIBA REST AREA FOLLOW SIGNS, MM383.3,True,False,False,True,False,True,True,False,False,False,False
268,-107.781846,39.522544,CO,I-70,EB,RIFLE VISITOR INFO REST AREA FOLLOW SIGNS, MM90,True,False,False,True,True,True,True,True,False,False,False
269,-107.773229,39.525535999999995,CO,I-70,WB,RIFLE VISITOR INFO REST AREA FOLLOW SIGNS, MM90,True,False,False,True,True,True,True,True,False,False,False
270,-102.26141899999999,39.297137,CO,I-70,WB,BURLINGTON WELCOME CENTER, MM437,True,False,False,True,True,True,True,True,False,False,False
271,-104.013959,39.566765999999994,CO,I-70,WB,DEER TRAIL REST AREA, MM332,True,False,False,True,True,True,True,False,False,False,False
272,-103.17438100000001,40.617101,CO,I-76,EB,STERLING REST AREA FOLLOW SIGNS, MM125,True,False,False,True,True,True,True,True,False,False,False
273,-103.171137,40.625040999999996,CO,I-76,EB,STERLING REST AREA FOLLOW SIGNS, MM125,True,False,False,True,True,True,True,True,False,False,False
274,-104.059453,40.245041,CO,I-76,EB,WIGGINS REST AREA FOLLOW SIGNS, MM66,True,False,False,True,True,True,True,False,False,False,False
275,-104.053296,40.246468,CO,I-76,WB,WIGGINS REST AREA FOLLOW SIGNS, MM66,True,False,False,True,True,True,True,False,False,False,False
276,-102.24461099999999,40.970528,CO,I-76,WB,JULESBURG WELCOME CENTER FOLLOW SIGNS, MM180,True,False,False,True,True,True,True,False,False,False,False
277,-102.249966,40.965406,CO,I-76,EB,JULESBURG WELCOME CENTER FOLLOW SIGNS, MM180,True,False,False,True,True,True,True,False,False,False,False
278,-108.744703,39.831355,CO,SH-139,NB,RANGLEY (BLM) REST AREA,MM55.9,True,False,False,True,False,True,True,False,False,False,False
279,-108.744703,39.831355,CO,SH-139,SB,RANGLEY (BLM) REST AREA LEFT EXIT,MM55.9,True,False,False,True,False,True,True,False,False,False,False
280,-108.444648,37.351760999999996,CO,US-160,EB,CORTEZ REST AREA LEFT EXIT, MM46,True,False,False,True,False,True,True,False,False,False,False
281,-108.44121200000001,37.352219,CO,US-160,WB,CORTEZ REST AREA, MM46,True,False,False,True,False,True,True,False,False,False,False
282,-106.54529099999999,37.679497,CO,US-160,EB/WB,SHAW CREEK REST AREA, MM192,True,False,False,True,False,True,True,False,False,False,False
283,-102.605501,37.764046,CO,US-287,NB,GOBBLERS KNOB REST AREA LEFT EXIT, MM55,True,True,False,False,False,True,False,False,False,False,False
284,-102.606486,37.765961,CO,US-287,SB,GOBBLERS KNOB REST AREA, MM55,True,True,False,False,False,True,False,False,False,False,False
285,-105.39419,40.981569,CO,US-287,EB/WB,CLOSED SEPT/MAY VIRGINIA DALE REST AREA, MM383.5,True,True,False,True,False,True,False,False,False,False,False
286,-108.97385,40.243231,CO,US-40,EB/WB,DINOSAUR NATIONAL MONUMENT VISITOR CENTER, MM4.8,True,False,False,False,False,True,True,False,False,False,False
287,-107.37211,40.496825,CO,US-40,WB,HAYDEN REST AREA SEASONAL, MM101,True,False,False,True,False,True,True,False,False,False,False
288,-107.3781,40.502448,CO,US-40,EB,HAYDEN REST AREA SEASONAL LEFT EXIT, MM101,True,False,False,True,False,True,True,False,False,False,False
289,-103.401038,38.03802,CO,US-50,EB/WB,OTERO COUNTY REST AREA, MM38,True,False,False,True,False,True,True,True,False,False,False
290,-102.054055,38.050831,CO,US-50,EB/WB,HOLLY REST AREA, MM468,True,False,False,True,False,True,True,True,False,False,False
291,-72.116578,41.475224,CT,I-395,SB,MONTVILLE SERVICE PLAZA, MM8.6,True,False,False,True,True,True,True,False,True,True,False
292,-71.878517,41.752171999999995,CT,I-395,NB,PLAINFIELD SERVICE PLAZA, MM34.5,True,False,False,True,True,True,True,False,True,True,False
293,-71.87675899999999,41.756033,CT,I-395,SB,PLAINFIELD SERVICE PLAZA, MM34.8,True,False,False,True,True,True,True,False,True,True,False
294,-72.905541,41.573695,CT,I-84,EB,SOUTHINGTON REST AREA, MM41.5,True,False,False,True,True,True,True,True,False,False,False
295,-72.293442,41.894874,CT,I-84,WB,WEST WILLINGTON REST AREA, MM85.1,True,False,False,True,True,True,True,True,False,False,False
296,-72.300943,41.891110999999995,CT,I-84,EB,WEST WILLINGTON REST AREA, MM84.6,True,False,False,True,True,True,True,False,False,False,False
297,-73.52799399999999,41.392579,CT,I-84,EB,DANBURY REST AREA, MM0.8,True,False,False,True,True,True,False,True,False,False,False
298,-72.745329,41.550665,CT,I-91,NB,WALLINGFORD REST AREA, MM20.8,True,False,False,True,True,True,True,True,False,False,False
299,-72.776539,41.464337,CT,I-91,SB,MIDDLETOWN REST AREA, MM14.6,True,False,False,True,True,True,True,True,False,False,False
300,-71.84823399999999,41.418473,CT,I-95,SB,CT Welcome Center/REST AREA, MM108.4,True,False,False,True,False,False,True,False,False,False,False
301,-73.501264,41.068284999999996,CT,I-95,SB,DARIEN SERVICE PLAZA, MM10.2,True,False,False,True,True,True,True,False,True,True,False
302,-73.463741,41.078322,CT,I-95,NB,DARIEN SERVICE PLAZA, MM12.4,True,False,False,True,True,True,True,False,True,True,False
303,-73.26038100000001,41.145624,CT,I-95,NB,FAIRFIELD SERVICE PLAZA, MM24.7,True,False,False,True,True,True,True,False,True,True,False
304,-73.252748,41.148559999999996,CT,I-95,SB,FAIRFIELD SERVICE PLAZA, MM25.2,True,False,False,True,True,True,True,False,True,True,False
305,-73.011533,41.244731,CT,I-95,NB,MILFORD SERVICE PLAZA, MM41,True,False,False,True,True,True,True,False,True,True,False
306,-73.006918,41.248064,CT,I-95,SB,MILFORD SERVICE PLAZA, MM41.4,True,False,False,True,True,True,True,False,True,True,False
307,-72.576786,41.29103,CT,I-95,SB,MADISON SERVICE PLAZA, MM60.1,True,False,False,True,True,True,True,False,True,True,False
308,-72.583511,41.291008000000005,CT,I-95,NB,MADISON SERVICE PLAZA, MM59.7,True,False,False,True,True,True,True,False,True,True,False
309,-72.837374,41.285399,CT,I-95,NB,BRANFORD SERVICE PLAZA, MM52.4,True,False,False,False,True,True,True,False,True,True,False
310,-72.830359,41.286741,CT,I-95,SB,BRANFORD SERVICE PLAZA, MM52.8,True,False,False,False,True,True,True,False,True,True,False
311,-72.434081,41.291012,CT,I-95,NB,CLOSED NO ETO TOURIST INFO REST AREA, MM65.5,True,False,False,False,True,True,True,False,False,False,False
312,-72.42655500000001,41.290735,CT,I-95,SB,STATE POLICE HEADQUARTERS, MM65.2,True,False,False,False,False,False,False,False,False,False,False
313,-72.11649,41.470965,CT,I-395,NB,STATE POLICE HEADQUARTERS, MM8.3,True,False,False,False,False,False,False,False,False,False,False
314,-73.67321700000001,41.040158,CT,RT-15,NB,MERRITT PKWY-GRENWICH SERVICE AREA, MM20.7,True,False,False,True,False,True,True,False,True,True,False
315,-73.672251,41.042074,CT,RT-15,SB,MERRITT PKWY-GRENWICH SERVICE AREA, MM20.8,True,False,False,True,False,True,True,False,True,True,False
316,-73.481601,41.119531,CT,RT-15,NB,MERRITT PKWY-NEW CANAAN SERVICE AREA, MM14.2,True,False,False,True,False,True,True,False,True,True,False
317,-73.478762,41.120535,CT,RT-15,SB,MERRITT PKWY-NEW CANAAN SERVICE AREA, MM14.4,True,False,False,True,False,True,True,False,True,True,False
318,-73.256434,41.218389,CT,RT-15,NB,MERRITT PKWY-FAIRFIELD SERVICE AREA, MM28.2,True,False,False,True,False,True,True,False,True,True,False
319,-73.255794,41.219541,CT,RT-15,SB,MERRITT PKWY-FAIRFIELD SERVICE AREA, MM28.3,True,False,False,True,False,True,True,False,True,True,False
320,-73.04870799999999,41.279187,CT,RT-15,NB,MERRITT PKWY-ORANGE SERVICE AREA, MM40.7,True,False,False,True,False,True,True,False,True,True,False
321,-73.047771,41.280587,CT,RT-15,SB,MERRITT PKWY-ORANGE SERVICE AREA, MM40.8,True,False,False,True,False,True,True,False,True,True,False
322,-72.869651,41.397672,CT,RT-15,NB,MERRITT PKWY-NORTH HAVEN SERVICE AREA, MM53.7,True,False,False,True,False,True,True,False,True,True,False
323,-72.868505,41.399017,CT,RT-15,SB,MERRITT PKWY-NORTH HAVEN SERVICE AREA, MM53.8,True,False,False,True,False,True,True,False,True,True,False
324,-75.696345,39.658614,DE,I-95,NB,DELAWARE HOUSE SERVICE AREA LEFT EXIT, MM5,True,False,False,False,True,False,False,False,True,True,False
325,-75.6866239,39.666239000000004,DE,I-95,SB,DELAWARE HOUSE SERVICE AREA LEFT EXIT, MM5,True,False,False,False,True,False,False,False,True,True,False
326,-75.626622,39.331232,DE,US-1,NB,SMYRNA REST AREA FOLLOW SIGNS LEFT TURN, MM76,True,False,False,True,True,True,True,False,False,False,False
